Recipient,hpAfrica1,hpAfrica2,hpAsia2,hpEurope,hpNEAfrica,hpNorthAsia,hpSahul,hpSiberia,hspHAEAsiaN,hspHAEAsiaS,hspLASEAsia,hspLAEAJapan,属性
HEL_CA0241AA_AS,45.902467,21.025329,156.724152,132.74744,56.06661,296.398722,58.736589,261.246367,596.276302,503.796229,586.676775,554.393706,hspLAEAChinaN
HEL_CA6332AA_AS,24.998909,19.662507,113.428619,101.38992,41.735746,370.123337,43.553621,266.134129,447.530641,423.312819,480.844341,748.684064,hspLAEAChinaN
HEL_CA6225AA_AS,30.347381,15.794024,95.407352,101.454346,51.871671,302.888184,59.27239,216.768876,458.854356,437.12111,508.276735,793.405,hspLAEAChinaN
HEL_CA5313AA_AS,33.871484,12.856625,100.239047,89.437329,42.675676,349.187009,58.780518,251.595511,445.887307,435.755544,537.317609,767.356053,hspLAEAChinaN
HEL_CA6773AA_AS,51.301161,16.746178,226.082952,187.294208,89.612799,263.848443,59.35093,277.5362,605.073095,587.670365,547.354612,494.353725,hspLAEAChinaN
HEL_CA0631AA_AS,25.799822,19.672022,123.038487,103.185153,55.503428,393.769463,54.849049,311.453983,550.923911,477.180222,521.352593,598.150162,hspLAEAChinaN
HEL_CA6743AA_AS,38.975326,23.117725,176.441734,69.092459,38.313563,234.391819,81.064444,187.599612,623.713538,611.58511,632.743451,540.683287,hspLAEAChinaN
GCA_013429475.1,25.682859,12.914569,110.743313,87.553285,34.544178,261.311863,52.676494,244.038175,609.953466,536.014673,589.8006,586.445603,hspLAEAChinaN
HEL_CA4679AA_AS,36.052609,23.524986,166.84114,159.239423,80.013478,448.119918,55.620565,356.789336,495.849812,449.642762,474.736538,570.905849,hspLAEAChinaN
HEL_CA4676AA_AS,28.653819,16.635434,141.541915,87.248183,48.347466,363.870145,51.340111,286.122539,545.156506,489.870846,529.701275,598.442043,hspLAEAChinaN
HEL_CA4673AA_AS,34.052789,14.434797,117.316276,110.724182,51.835555,433.376101,53.607667,303.345048,535.614238,463.868035,516.996484,593.98639,hspLAEAChinaN
HEL_CA4672AA_AS,26.89769,16.168297,120.972819,93.11088,46.122858,373.699765,47.759822,245.401553,520.906007,476.174102,544.526997,594.832941,hspLAEAChinaN
HEL_CA4671AA_AS,32.438497,17.232768,150.603191,129.890774,57.276908,480.85747,49.970648,296.443112,518.124078,492.046133,501.180752,574.827573,hspLAEAChinaN
HEL_CA4670AA_AS,35.399005,16.82425,146.546834,114.0539,58.355127,438.458192,52.985951,308.717815,523.654626,483.949691,474.921779,629.147377,hspLAEAChinaN
HEL_CA4669AA_AS,37.282226,15.421786,157.102174,105.417001,42.234599,374.411096,57.130737,322.512007,525.006373,480.624589,527.961956,566.1708,hspLAEAChinaN
HEL_CA4668AA_AS,32.29372,17.13215,156.502945,127.762729,54.462682,476.754972,57.31482,348.825776,516.154878,478.528266,487.221662,570.346923,hspLAEAChinaN
HEL_CA4660AA_AS,29.801504,15.721353,140.750537,121.823677,43.488882,451.729207,52.314929,288.662227,563.747024,472.035992,516.441659,578.167926,hspLAEAChinaN
HEL_CA4685AA_AS,28.90166,14.295497,121.066202,102.011126,47.4787,445.44813,55.550935,304.649408,515.882407,485.556561,470.039542,600.456163,hspLAEAChinaN
HEL_CA4657AA_AS,29.492612,13.245151,119.0605,92.014575,51.708744,392.716839,51.463066,274.327699,569.623265,446.54402,577.099818,611.286594,hspLAEAChinaN
HEL_CA4640AA_AS,31.638728,17.998177,168.626998,135.555683,56.273518,400.458502,60.775861,331.042401,538.180257,462.365133,490.858097,598.504665,hspLAEAChinaN
HEL_CA2289AA_AS,61.662176,18.498882,249.900727,256.5173,106.698896,344.489414,80.338872,413.720584,633.710058,586.513313,422.441237,393.906089,hspLAEAChinaN
GCA_013428875.1,29.355338,14.825774,128.244446,100.113699,38.526633,296.523235,55.70474,227.07967,574.869603,546.790279,613.852001,551.925594,hspLAEAChinaN
HEL_CA0614AA_AS,28.517785,17.029427,130.42604,68.139149,33.355216,376.63231,59.435547,279.676378,551.415143,462.285087,514.36038,687.612346,hspLAEAChinaN
HEL_CA0587AA_AS,30.207265,13.570833,131.474009,111.735687,52.923193,418.43837,66.341382,304.259506,527.580554,482.079522,498.036617,572.629743,hspLAEAChinaN
HEL_CA0585AA_AS,24.217985,16.578414,90.022394,73.969704,36.533318,368.439199,49.555365,255.645454,522.24807,484.022259,522.48654,697.814773,hspLAEAChinaN
HEL_CA0584AA_AS,64.299916,17.524552,123.43392,120.491047,63.954951,420.377359,57.842876,282.326327,480.481824,432.58174,500.515757,672.958091,hspLAEAChinaN
HEL_CA0354AA_AS,37.553366,14.482135,173.320654,142.118099,57.134823,287.349893,55.040348,267.26265,673.93027,623.593575,513.927702,476.416571,hspLAEAChinaN
HEL_CA0351AA_AS,44.400058,19.070614,155.700349,115.738446,71.473726,293.103609,56.25697,253.533969,686.233755,567.797256,532.580634,513.32655,hspLAEAChinaN
HEL_CA0345AA_AS,37.002393,21.441828,160.585018,132.913944,62.883138,305.278818,61.094269,259.011831,677.074409,608.099091,505.014161,486.149944,hspLAEAChinaN
HEL_CA4650AA_AS,33.213976,17.359621,142.307634,89.339187,53.442384,458.759316,58.255138,290.608142,509.411237,473.186058,508.110199,610.354487,hspLAEAChinaN
HEL_CA6765AA_AS,48.915982,17.050915,175.920942,164.50779,80.220605,306.196455,61.967185,278.847134,639.127493,554.36476,569.757593,470.778089,hspLAEAChinaN
HEL_CA4687AA_AS,43.858858,15.627867,169.942043,163.387799,55.511828,423.627012,56.545492,356.397641,512.367393,504.682249,492.166753,532.701095,hspLAEAChinaN
HEL_CA4693AA_AS,36.628178,17.166119,106.291261,109.54575,43.728154,394.191436,54.59912,308.866294,530.612509,505.319219,498.278503,597.133166,hspLAEAChinaN
HEL_CA6739AA_AS,37.380085,15.914385,148.090313,113.132556,55.505899,268.023699,45.381642,241.370594,627.805035,550.778224,561.635734,499.536954,hspLAEAChinaN
HEL_CA6738AA_AS,47.610495,17.425861,164.983213,159.406967,83.655994,295.194146,56.605032,248.956247,625.514964,568.6163,580.818756,517.490223,hspLAEAChinaN
HEL_CA6736AA_AS,28.78274,15.021432,132.734385,126.06556,50.574171,287.044055,49.192741,232.415014,584.21773,516.762393,603.994022,539.163218,hspLAEAChinaN
HEL_CA6723AA_AS,36.61621,15.808617,183.038487,150.264696,68.297243,323.485535,54.322354,306.085374,611.226593,543.847718,536.690091,489.815426,hspLAEAChinaN
HEL_CA6449AA_AS,40.859508,13.729458,146.807173,121.511495,60.068401,300.877197,59.433619,248.310193,588.739878,546.857272,633.115918,531.662888,hspLAEAChinaN
HEL_CA5896AA_AS,30.998417,13.872597,111.423878,97.982755,40.847295,403.846932,50.440268,284.352326,523.674379,471.624576,518.759462,681.033081,hspLAEAChinaN
HEL_CA5894AA_AS,23.036624,14.854742,104.586218,88.53161,36.629269,443.145127,58.524652,284.424814,522.221439,481.171121,503.160085,604.436996,hspLAEAChinaN
HEL_CA5750AA_AS,39.709976,20.142296,185.784479,137.033824,82.397682,421.341905,57.345265,334.557902,503.204152,465.213758,488.818605,545.442102,hspLAEAChinaN
HEL_CA5301AA_AS,29.298625,18.331394,119.029357,98.473385,43.541135,334.290627,68.05292,206.875513,549.363267,467.544584,543.733757,689.324701,hspLAEAChinaN
HEL_CA5292AA_AS,30.586595,16.607172,111.998348,78.689747,46.779083,374.000716,53.460917,241.193044,535.767283,458.336147,519.264536,710.884027,hspLAEAChinaN
HEL_CA4691AA_AS,24.696497,12.619725,106.693866,93.019759,36.392739,372.959301,58.789341,284.356067,528.490377,491.818812,540.27385,618.243634,hspLAEAChinaN
HEL_CA5145AA_AS,36.213579,15.857534,138.360786,110.548213,57.090467,387.001369,58.622664,278.669408,516.862306,436.514421,502.825909,681.393114,hspLAEAChinaN
HEL_CA4717AA_AS,34.408296,20.439061,151.035518,138.499912,66.47575,456.983866,51.905606,336.343792,521.737914,485.74148,542.410561,558.411234,hspLAEAChinaN
HEL_CA4713AA_AS,33.283673,19.561526,131.075661,114.601324,44.40397,468.301675,49.923812,321.153495,538.682714,459.903823,514.121099,594.977909,hspLAEAChinaN
HEL_CA4708AA_AS,32.455761,15.014461,111.976554,84.867322,48.4346,412.564199,54.687758,299.667462,554.448576,465.696354,508.938088,569.568751,hspLAEAChinaN
HEL_CA4707AA_AS,26.163872,12.848343,114.3449,98.924223,40.215107,424.985481,54.767556,302.870456,552.707372,471.665894,516.937859,645.538223,hspLAEAChinaN
HEL_CA4705AA_AS,32.508483,15.828559,116.736336,96.439909,40.229339,421.067085,50.986823,310.74547,525.892572,490.231342,501.252715,561.503623,hspLAEAChinaN
HEL_CA4704AA_AS,52.185489,16.361258,204.605705,191.064886,95.680979,453.058356,58.88402,342.692175,533.334202,465.327338,486.14525,519.615296,hspLAEAChinaN
HEL_CA4703AA_AS,29.774794,13.809275,126.837103,103.513728,45.419063,470.066294,49.567191,346.02998,540.216423,475.621905,505.255051,566.526961,hspLAEAChinaN
HEL_CA4699AA_AS,28.527832,17.425019,111.384339,99.804944,45.471986,415.079189,54.15661,309.781692,559.189813,497.912142,526.297685,575.156375,hspLAEAChinaN
HEL_CA4698AA_AS,91.718464,30.777149,420.770239,432.574407,257.868923,411.325347,82.277263,507.098732,408.459788,410.34751,333.359154,385.319145,hspLAEAChinaN
HEL_CA4695AA_AS,32.954639,18.015105,161.906845,143.993117,83.255615,424.290395,49.835935,316.175522,561.008269,516.944615,530.764571,567.985279,hspLAEAChinaN
HEL_CA4718AA_AS,29.071725,15.237645,107.620667,99.959133,43.710669,423.522228,55.81905,270.854115,505.223661,490.394311,495.744726,601.489069,hspLAEAChinaN
HEL_CA0117AA_AS,31.27897,16.520714,137.365413,128.727859,49.475391,318.772566,52.908282,298.210414,595.696615,522.518828,521.870859,500.65096,hspLAEAChinaN
HEL_CA0088AA_AS,52.146498,23.601397,176.387333,213.455693,96.508305,273.242932,62.184322,299.705514,518.857046,509.057116,538.213196,530.515965,hspLAEAChinaN
HEL_CA0111AA_AS,24.801476,13.952988,81.531708,69.259535,28.70579,291.734222,50.771815,228.70518,550.003614,478.529178,598.361858,597.614176,hspLAEAChinaN
GCA_013431375.1,27.455482,14.108626,109.008252,81.37326,33.549768,282.47859,51.108767,227.493215,577.140536,507.743327,628.257489,612.321106,hspLAEAChinaN
HEL_CA2293AA_AS,39.091651,20.60668,155.659134,135.764329,62.603664,341.110161,53.027804,297.340735,654.655151,504.54682,532.048972,535.509151,hspLAEAChinaN
GCA_013429415.1,22.107226,15.060193,103.175797,83.332417,38.647369,283.743459,53.90679,223.293941,559.858067,483.69527,549.836674,588.878209,hspLAEAChinaN
HEL_CA0116AA_AS,44.064717,25.462786,195.834477,167.318343,63.220108,306.8546,63.391325,318.563365,615.879864,567.174043,537.219407,519.250361,hspLAEAChinaN
HEL_CA0232AA_AS,32.512374,14.512776,92.917171,61.786964,32.702125,284.417683,49.911424,231.798928,572.427364,541.363219,596.848611,593.418763,hspLAEAChinaN
HEL_CA4171AA_AS,36.158104,17.31665,147.045637,131.633356,54.102626,285.95643,51.837963,243.306816,591.995236,499.523387,534.863923,560.208088,hspLAEAChinaN
GCA_013430865.1,31.589423,12.239067,89.150686,100.446857,36.968054,286.007637,55.386053,218.998629,550.741378,516.762371,594.496957,552.44425,hspLAEAChinaN
GCA_013429385.1,37.612113,15.0739,150.526837,142.831605,54.487111,312.322921,61.653215,274.876598,550.111467,525.27719,595.809187,543.191887,hspLAEAChinaN
HEL_CA0147AA_AS,48.601905,19.109038,152.700123,183.480265,95.43583,303.914085,50.776008,300.304156,560.089905,514.129791,551.549325,536.274303,hspLAEAChinaN
HEL_CA0277AA_AS,28.233635,12.784472,104.463302,87.324329,35.123189,310.194181,45.816131,266.409901,573.993618,558.2075,541.364571,604.009912,hspLAEAChinaN
GCA_013429895.1,31.26569,15.346606,117.070747,89.887603,39.780979,299.522179,59.841547,224.881477,560.591466,490.304229,613.882287,589.021023,hspLAEAChinaN
GCA_013430355.1,29.954635,14.940982,92.595765,80.358351,39.339413,293.995891,57.442918,209.934059,566.834469,557.884152,599.714032,580.836767,hspLAEAChinaN
GCA_013431615.1,23.714611,15.184865,85.408572,65.710689,37.935142,288.216328,44.193955,230.122822,550.337392,526.455047,569.478119,594.60763,hspLAEAChinaN
HEL_CA0235AA_AS,29.172552,14.091468,118.714949,99.165033,56.458876,295.695679,48.409403,277.704316,565.461466,530.626219,552.404196,593.617248,hspLAEAChinaN
GCA_013430795.1,26.564801,18.039935,116.857219,85.436313,45.787449,314.230795,47.258077,271.232353,565.270553,522.797802,571.957811,571.205916,hspLAEAChinaN
HEL_CA2291AA_AS,65.425972,23.084435,293.819822,276.415221,102.832509,379.182763,82.629604,487.372594,606.336927,502.393531,429.685183,395.527543,hspLAEAChinaN
HEL_CA0327AA_AS,45.83384,15.788804,118.573871,154.007884,73.569963,315.996798,56.638823,248.738111,503.245428,484.389129,544.690111,557.361919,hspLAEAChinaN
HEL_BA9998AA_AS,27.687059,13.21361,101.585631,73.459869,29.846394,271.756658,55.338461,200.58052,590.098929,500.3715,585.658053,656.078642,hspLAEAChinaN
HEL_CA0335AA_AS,33.742429,11.842662,114.100975,97.082967,47.876705,283.769294,55.01519,230.368828,605.134329,535.667459,587.887991,573.690297,hspLAEAChinaN
HEL_CA4226AA_AS,35.738441,16.534231,134.081501,113.513386,45.018255,313.928962,60.870361,229.630381,635.712274,510.365321,525.423338,561.859161,hspLAEAChinaN
HEL_CA0338AA_AS,26.512332,15.017783,119.683753,97.09445,47.543692,286.104794,49.666328,201.14656,568.568249,496.04092,550.999143,560.570574,hspLAEAChinaN
HEL_CA0090AA_AS,24.570444,16.861347,128.563474,96.512697,35.273577,273.198158,52.534475,240.403739,592.983944,519.544168,564.033756,561.889388,hspLAEAChinaN
GCA_013429795.1,26.996433,13.312762,72.757053,70.217564,33.942157,290.450872,48.741372,232.756965,590.074067,526.404383,606.533677,574.296709,hspLAEAChinaN
HEL_CA2292AA_AS,44.812853,18.143378,205.506057,198.255036,86.551239,329.281837,60.31702,375.893006,603.404459,548.212748,451.228343,489.539782,hspLAEAChinaN
HEL_CA0089AA_AS,43.463289,18.371259,164.370708,167.030372,72.6949,297.591383,61.046129,343.876984,606.66496,505.517123,513.512049,522.150684,hspLAEAChinaN
HEL_CA0073AA_AS,40.499484,19.288224,109.107007,129.049859,71.939714,322.436767,54.12283,269.381784,559.177276,531.762615,547.295833,561.279705,hspLAEAChinaN
HEL_BA9928AA_AS,27.473072,17.676383,111.585813,79.459288,38.803498,319.84611,70.099363,239.26192,597.933952,521.796447,646.085186,580.730406,hspLAEAChinaN
GCA_013428745.1,27.204951,14.068926,87.74246,75.995397,39.483727,274.304911,51.132941,197.636663,591.382773,512.125869,641.63476,569.619987,hspLAEAChinaN
GCA_013431995.1,27.241281,14.302522,89.778304,73.198932,30.133583,270.08157,65.09523,227.821816,545.279687,502.054418,681.919225,587.784279,hspLAEAChinaN
HEL_BA9935AA_AS,25.386633,19.726341,96.188279,82.415419,40.089858,309.952559,52.070157,233.429459,526.075994,445.327775,716.264199,593.325046,hspLAEAChinaN
HEL_BA9952AA_AS,27.321394,12.932164,78.956179,74.336648,39.299096,295.189471,60.742986,194.749306,544.333216,507.922607,701.068368,554.250818,hspLAEAChinaN
GCA_013428895.1,25.120368,18.309251,110.030254,85.421144,36.620585,271.456756,62.910295,226.638227,568.818075,494.751484,617.359965,535.433305,hspLAEAChinaN
HEL_BA9945AA_AS,30.217658,15.660781,101.593036,78.55696,44.13969,287.884046,53.903157,239.07734,582.668888,463.195266,670.050866,602.298564,hspLAEAChinaN
GCA_013429525.1,24.397588,12.575465,117.275692,92.618755,41.030224,277.794401,57.843331,208.011651,619.834647,517.7131,631.722385,529.716708,hspLAEAChinaN
GCA_013431265.1,28.52088,13.681929,119.268704,89.924052,31.824645,284.310924,57.559803,204.131363,558.400065,471.865435,623.562783,583.868934,hspLAEAChinaN
HEL_BA9996AA_AS,27.904736,16.279963,115.665201,82.388357,34.142231,297.848724,50.968743,256.317581,594.318017,506.408001,634.050021,575.136163,hspLAEAChinaN
HEL_CA2290AA_AS,52.00636,21.196136,180.077906,180.19793,69.869394,340.832276,62.773503,312.365408,641.101219,513.84311,574.655533,493.054846,hspLAEAChinaN
GCA_013431285.1,30.301388,15.48154,111.273834,103.214597,44.736556,320.546147,62.265615,257.33069,566.008147,470.362355,636.40934,602.385376,hspLAEAChinaN
GCA_013427775.1,27.109923,14.401634,117.571736,88.658747,39.820726,254.669328,61.334056,274.889231,613.827826,557.560173,597.260639,568.20027,hspLAEAChinaN
GCA_013431575.1,32.878103,16.844365,122.176295,126.512561,58.90458,285.79122,69.459114,256.222464,558.934748,511.571542,631.484832,534.011588,hspLAEAChinaN
HEL_BA9953AA_AS,23.250901,13.919377,97.410991,74.954619,28.981293,284.073624,55.049477,232.379872,583.073488,501.466,616.546872,582.699877,hspLAEAChinaN
HEL_CA0145AA_AS,103.555458,28.681059,215.741251,349.564677,195.810537,302.80964,68.753355,345.490771,516.207878,461.943057,522.797296,491.704657,hspLAEAChinaN
HEL_CA4684AA_AS,44.401149,15.182356,166.308269,139.784762,59.163531,425.043706,56.708619,304.104552,540.995319,479.669913,525.980574,537.656616,hspLAEAChinaN
GCA_000023805.1,52.241886,20.171267,224.791167,187.548302,79.581642,441.660416,61.763007,376.455125,478.196051,470.459473,487.418914,531.239759,hspLAEAChinaN
HEL_CA3125AA_AS,52.241886,20.171267,224.791167,187.548302,79.581642,441.660416,61.763007,376.455125,478.196051,470.459473,487.418914,531.239759,hspLAEAChinaN
HEL_CA4686AA_AS,27.28897,13.523418,109.023068,82.506378,35.638801,431.255204,50.878033,278.172205,533.883608,504.166385,493.728577,621.071278,hspLAEAChinaN
HEL_CA0078AA_AS,57.462273,21.860556,237.96566,227.499621,109.549408,314.506714,67.397749,348.676036,517.816893,453.765819,509.091772,483.084674,hspLAEAChinaN
HEL_CA0282AA_AS,26.283645,14.12989,128.357928,111.288177,41.704541,303.926603,66.934922,272.097327,583.057727,540.737098,550.491121,583.555863,hspLAEAChinaN
GCA_013431135.1,29.598801,14.290258,114.815636,91.678952,33.189336,328.851007,52.687955,234.159758,587.746566,558.298742,599.19768,567.682474,hspLAEAChinaN
HEL_CA2288AA_AS,51.011159,24.226306,182.044416,261.954509,67.234851,321.714931,64.295573,336.45322,580.805505,483.005553,520.08547,467.946038,hspLAEAChinaN
HEL_CA0113AA_AS,44.888917,19.11339,182.247924,187.532771,78.5894,352.173177,66.671289,332.074944,524.385015,488.510855,584.06873,535.482685,hspLAEAChinaN
GCA_013431065.1,22.050966,13.819434,87.359427,74.892651,25.816208,288.782319,56.011506,229.580991,569.811927,540.993808,548.165401,582.644938,hspLAEAChinaN
HEL_CA4229AA_AS,25.761482,14.046998,114.139074,96.391333,44.556067,306.836242,49.256771,238.618066,564.811974,518.475401,552.482404,576.952468,hspLAEAChinaN
HEL_CA0286AA_AS,55.513585,19.227445,194.882036,216.857693,85.917906,387.453259,61.522816,363.679405,530.368789,495.924502,474.614785,505.113753,hspLAEAChinaN
GCA_013429635.1,26.584929,16.178345,100.284511,76.609285,30.361823,263.410706,70.291725,244.670398,532.946237,496.876833,651.671204,581.614922,hspLAEAChinaN
HEL_CA4244AA_AS,27.29994,15.046158,99.448974,76.973033,39.775424,289.14488,46.793896,263.815902,590.716685,542.937468,556.02041,583.497167,hspLAEAChinaN
GCA_013430765.1,29.692674,14.3527,128.498631,101.840001,44.479579,299.604424,66.042177,243.939401,591.695412,508.501689,627.910802,574.246695,hspLAEAChinaN
HEL_CA0144AA_AS,29.621774,19.41755,130.683449,94.399546,42.871595,306.298125,51.10894,285.514109,606.132291,542.070225,570.07614,564.192566,hspLAEAChinaN
HEL_CA4439AA_AS,31.512393,12.763478,109.741766,84.457105,33.721981,264.2636,45.148751,244.672744,572.916974,541.461539,556.198163,603.283745,hspLAEAChinaN
GCA_013432095.1,31.061786,16.552331,163.32872,112.911296,55.041448,347.016747,58.25452,321.649586,567.76813,491.383736,546.724076,574.879604,hspLAEAChinaN
GCA_013429695.1,25.382612,14.829142,104.991557,72.245269,41.374606,290.4868,47.247532,238.075801,596.247999,525.346276,616.159799,583.119724,hspLAEAChinaN
HEL_CA0228AA_AS,29.257578,14.474809,116.794555,79.429029,37.059379,323.596383,59.465497,217.482574,582.922133,536.677184,588.224121,599.924188,hspLAEAChinaN
HEL_CA2296AA_AS,44.647826,23.142016,192.440939,216.793905,98.261362,329.20053,59.683377,306.301404,520.44126,510.39335,535.74295,563.069169,hspLAEAChinaN
GCA_013427395.1,44.417651,17.406526,122.854288,130.472077,62.741241,299.915238,61.864882,237.144009,553.815689,520.38188,585.412036,562.236074,hspLAEAChinaN
HEL_CA0274AA_AS,29.535038,16.083041,115.109452,85.753647,36.490688,303.86331,51.15738,250.404638,553.146672,487.156021,548.538029,559.019957,hspLAEAChinaN
GCA_013430115.1,42.855811,14.129187,157.794049,170.913582,75.769176,311.160753,58.670786,300.785873,539.255849,525.090931,587.471197,532.304011,hspLAEAChinaN
HEL_CA4224AA_AS,31.484897,14.132318,123.141718,114.049233,47.410568,286.07137,61.040419,279.984314,593.667843,501.128136,568.433076,550.024105,hspLAEAChinaN
